epoch,beta_obj,alpha,train_total_loss,train_traj_loss,train_semi_loss,train_energy_drop_loss,train_fixed_point_loss,train_active_energy_drop_rate,train_mean_rollout_flow_norm_sq,val_one_step_transported_final_energy,val_one_step_energy_delta_vs_identity,val_one_step_fixed_point_residual_delta_vs_identity,val_configured_transported_final_energy,val_configured_energy_delta_vs_identity,val_configured_fixed_point_residual_delta_vs_identity,val_accuracy,val_output_mse
16,0.0,0.5,2.910705118962527e-06,1.2072906785999891e-06,1.4657824752942738e-07,5.849560004506918e-06,2.410244392358085e-06,0.10545758928571429,2.410244392358085e-06,0.42510442211045013,-0.00017728830233848525,-9.202550373787327e-07,0.42509970943710157,-0.00018200097568704665,-9.435006983340522e-07,0.36666666666666664,0.08505634208255773
17,0.0,0.5,2.584670220851048e-06,1.1970025845283758e-06,1.4652756281394887e-07,4.572735048947543e-06,2.4448387408578633e-06,0.09326264880952381,2.4448387408578633e-06,0.42374385796956543,-0.00018226032439738749,-9.413897679958903e-07,0.42373927860872185,-0.00018683968524096928,-9.637964700790283e-07,0.37407407407407406,0.08478522365879257
18,0.0,0.5,2.346947904374945e-06,1.1866308531053633e-06,1.4647832412982345e-07,3.65257670968095e-06,2.471728738493443e-06,0.07899181547619047,2.471728738493443e-06,0.42240260331327817,-0.00018679333635929218,-9.598056559547124e-07,0.42239805363138183,-0.00019134301825562972,-9.819140771315281e-07,0.3814814814814815,0.08451787932992749
19,0.0,0.5,2.1669609327085946e-06,1.1744095223073423e-06,1.464183067967197e-07,2.967171921046266e-06,2.5075843013968553e-06,0.07177827380952381,2.5075843013968553e-06,0.4210820638151732,-0.0001916171604071648,-9.792433422726478e-07,0.42107760415139134,-0.00019607682418903982,-1.0007467076800604e-06,0.3925925925925926,0.08425473619511607
20,0.0,0.5,1.9839286907957107e-06,1.1640975235250472e-06,1.4636876982453683e-07,2.2607298107816705e-06,2.5464871457524612e-06,0.06084077380952381,2.5464871457524612e-06,0.4197812095305621,-0.00019601491352783107,-9.961053954110556e-07,0.4197767334077304,-0.00020049103635949583,-1.017538021341448e-06,0.4148148148148148,0.083995444888818
21,0.0,0.5,1.8989894891699926e-06,1.1542521179067167e-06,1.4632050144895882e-07,1.9471916693465618e-06,2.5793945392663563e-06,0.05463913690476191,2.5793945392663563e-06,0.41849487128613116,-0.00020081087097967298,-1.0145405511016291e-06,0.41849042679584453,-0.00020525536126630994,-1.0356563701251957e-06,0.42962962962962964,0.08373913643142217
22,0.0,0.5,1.820747289899752e-06,1.144083570453696e-06,1.462709435759687e-07,1.6506356654127077e-06,2.6400480309287887e-06,0.045788690476190476,2.6400480309287887e-06,0.41722879403933294,-0.00020534569146374304,-1.0311647607295254e-06,0.41722433677502424,-0.00020980295577244235,-1.052215303337119e-06,0.43703703703703706,0.08348682794615934
23,0.0,0.5,1.7543845611033396e-06,1.1337491886669698e-06,1.4622036672640481e-07,1.4104166743070473e-06,2.680312038596078e-06,0.04274925595238095,2.680312038596078e-06,0.41597705062024126,-0.0002103567501185455,-1.0497580203174775e-06,0.4159726377433657,-0.00021476962699412683,-1.070451344590813e-06,0.43703703703703706,0.08323748147407196
24,0.0,0.5,1.7035813591964976e-06,1.1239497856969053e-06,1.4617151408968788e-07,1.2261871701163248e-06,2.7308478097051107e-06,0.0375,2.7308478097051107e-06,0.41474374189221985,-0.00021517551690308778,-1.0671574048939914e-06,0.41473938406185573,-0.00021953334726720897,-1.0874330789702126e-06,0.43703703703703706,0.0829917834818246
25,0.0,0.5,1.6439194961438133e-06,1.1149795569878925e-06,1.461199021899268e-07,1.0037503754974727e-06,2.7800234528155284e-06,0.03267857142857143,2.7800234528155284e-06,0.41352323594186374,-0.00022020934651478807,-1.0852332040658746e-06,0.41351896512323816,-0.00022448016514037272,-1.104953067210013e-06,0.43703703703703706,0.0827486890576757
26,0.0,0.5,1.5993720503229996e-06,1.104992525783242e-06,1.4606992165754457e-07,8.46874021883799e-07,2.826610190688078e-06,0.03289806547619047,2.826610190688078e-06,0.4123193212546929,-0.00022509505434137322,-1.1022213929549169e-06,0.4123150784520197,-0.00022933785701456655,-1.1216750192021333e-06,0.45555555555555555,0.08250888326180686
27,0.0,0.5,1.5632381731140803e-06,1.0943860537480893e-06,1.4601943079665098e-07,7.21846235197342e-07,2.883905605666551e-06,0.028210565476190476,2.883905605666551e-06,0.41112835133126574,-0.00022981265023475084,-1.118116393998862e-06,0.4111240947306336,-0.00023406925086688624,-1.1375103930305055e-06,0.46296296296296297,0.0822716327963001
28,0.0,0.5,1.554129180364263e-06,1.0863029151843116e-06,1.459719736161619e-07,6.988550096006388e-07,2.931125127797917e-06,0.028991815476190473,2.931125127797917e-06,0.40995553060624157,-0.00023464017784902147,-1.1340661542522893e-06,0.4099512247886811,-0.00023894599540946748,-1.1535811669264261e-06,0.4703703703703704,0.08203803415681812
29,0.0,0.5,1.5329355896972299e-06,1.0761981437390137e-06,1.459168890322196e-07,6.336734514498501e-07,2.983190830957537e-06,0.02734375,2.983190830957537e-06,0.40879501062380846,-0.00023999851688577545,-1.1524238359644312e-06,0.40879076739792436,-0.00024424174276987953,-1.1715043579784833e-06,0.4703703703703704,0.08180700182813885
30,0.0,0.5,1.4927511502494787e-06,1.0683005043567651e-06,1.4587721258155655e-07,4.799530276710555e-07,3.0446238897494977e-06,0.023046875,3.0446238897494977e-06,0.4076553179539828,-0.00024532343361644005,-1.1702739208165752e-06,0.4076511301299181,-0.00024951125768113425,-1.1889661241854573e-06,0.4740740740740741,0.08158012827751986
31,0.0,0.5,1.4863190315449083e-06,1.0583979533570464e-06,1.4582908179781136e-07,4.700294574665935e-07,3.1041371382121346e-06,0.021875,3.1041371382121346e-06,0.4065234628060044,-0.00025057400657979567,-1.1874353150502157e-06,0.40651929599046865,-0.00025474082211551785,-1.2059273880956787e-06,0.4703703703703704,0.08135480736251684
32,0.0,0.5,1.4625534820725871e-06,1.0498855423924056e-06,1.4577937864234108e-07,3.884843063311442e-07,3.1554686309739532e-06,0.01796875,3.1554686309739532e-06,0.4054059626165142,-0.0002558923853043238,-1.2048023467812834e-06,0.40540182255602397,-0.00026003244579453355,-1.223038227802744e-06,0.4740740740740741,0.0811323710003637
33,0.0,0.5,1.4606372388258002e-06,1.041454143809552e-06,1.4573094100746013e-07,3.897901321854927e-07,3.2173556196987513e-06,0.01640625,3.2173556196987513e-06,0.4042992019931208,-0.00026135806666982564,-1.2225511613963582e-06,0.4042951096343182,-0.00026545042547243547,-1.240449286706507e-06,0.4777777777777778,0.08091211201195812
34,0.015625,0.5,1.4272539455860593e-06,1.0323317117608721e-06,1.4568357306773866e-07,3.2159577676731026e-07,3.2837716680043994e-06,0.01328125,3.2837716680043994e-06,0.40320625220324546,-0.0002667753634548742,-1.2398570067152608e-06,0.4032022031072074,-0.00027082445949294653,-1.2574437083232894e-06,0.48148148148148145,0.08069460551334007
35,0.03125,0.5,1.39871482762621e-06,1.024572225474487e-06,1.4564026856718085e-07,2.7516753648013475e-07,3.3281734168504265e-06,0.013366815476190477,3.3281734168504265e-06,0.40212444597273483,-0.0002720303998964835,-1.2562886490868268e-06,0.40212037572658677,-0.00027610064604455253,-1.2738322611609884e-06,0.4925925925925926,0.08047929527452627
36,0.046875,0.5,1.3861797523025578e-06,1.0175426154598462e-06,1.455990136884039e-07,2.777342326945251e-07,3.4007593500211663e-06,0.0109375,3.4007593500211663e-06,0.4010588550797893,-0.0002773794711697919,-1.2728476028989709e-06,0.4010548014117069,-0.00028143313925216296,-1.2902141280291468e-06,0.5,0.08026724691019183
37,0.0625,0.5,1.3757288811026802e-06,1.0093550145748913e-06,1.45549349831138e-07,2.9444748187018846e-07,3.467498501067263e-06,0.012109375,3.4674985010672623e-06,0.4000062408307537,-0.00028300188294655415,-1.2904617914239846e-06,0.40000224593420225,-0.0002869967794980055,-1.3074592670145075e-06,0.5111111111111111,0.08005784854274005
38,0.078125,0.5,1.3447775587546023e-06,1.0014804094826534e-06,1.4550562991895283e-07,2.2315412402283078e-07,3.543816479196553e-06,0.01015625,3.543816479196553e-06,0.39896554746279456,-0.00028811644955495375,-1.305518133127957e-06,0.39896149177209794,-0.00029217214025156757,-1.3227163429469272e-06,0.5148148148148148,0.0798507327824699
39,0.09375,0.5,1.3312102594340128e-06,9.9389292948007e-07,1.454586609533637e-07,2.2297386248260922e-07,3.6111457700766915e-06,0.010546875,3.6111457700766915e-06,0.397933518177526,-0.0002936678510351842,-1.3223605900417653e-06,0.39792949945402534,-0.00029768657453582703,-1.3393197893180953e-06,0.5222222222222223,0.07964543720571224
40,0.109375,0.5,1.3226035202132743e-06,9.879413680213497e-07,1.4542073327675367e-07,2.397057996897985e-07,3.668863966946654e-06,0.009375,3.668863966946653e-06,0.39692006098874894,-0.0002995980653190955,-1.3408501157244899e-06,0.3969161679730536,-0.00030349108101440647,-1.357156083587333e-06,0.5370370370370371,0.0794439318108136
41,0.125,0.5,1.3058805059411823e-06,9.810466493320938e-07,1.4537501737862576e-07,2.2712283342018937e-07,3.7251210224822454e-06,0.0078125,3.7251210224822454e-06,0.3959120276960379,-0.00030537443458472646,-1.3584318433691115e-06,0.395908206917253,-0.0003091952133696396,-1.3743298970782735e-06,0.5481481481481482,0.07924348042612453
42,0.140625,0.5,1.2921675833144702e-06,9.743711629075381e-07,1.45335776926277e-07,2.138593661068491e-07,3.8091468003383456e-06,0.008203125,3.8091468003383456e-06,0.39492112649500644,-0.00031134502097424077,-1.3767100436870496e-06,0.3949174442532269,-0.00031502726275378645,-1.391927913865456e-06,0.5518518518518518,0.07904649430319614
43,0.15625,0.5,1.2780944257592692e-06,9.673185449265109e-07,1.452912173076924e-07,2.0631737431711737e-07,3.8763830719391935e-06,0.008203125,3.8763830719391935e-06,0.3939446910733857,-0.0003170201255360272,-1.393420477918358e-06,0.3939410209069097,-0.000320690292012038,-1.4085122551754767e-06,0.5592592592592592,0.07885234223978435
44,0.171875,0.5,1.2604115595865148e-06,9.59883468430874e-07,1.4524647807563156e-07,1.8605490529962232e-07,3.9403009754804236e-06,0.009460565476190477,3.9403009754804236e-06,0.39297212308228585,-0.00032300665512058346,-1.4115077916779727e-06,0.3929685950442041,-0.0003265346932023183,-1.4258931159237672e-06,0.5703703703703704,0.07865902594748128
45,0.1875,0.5,1.2523542872298896e-06,9.542343637880159e-07,1.4521265783610568e-07,1.9055033623747476e-07,4.021739092484882e-06,0.00859375,4.021739092484882e-06,0.39201493722744246,-0.00032840750378515526,-1.426838352838332e-06,0.39201132655404297,-0.0003320181771846453,-1.4414998956082e-06,0.5888888888888889,0.07846866894624552
46,0.203125,0.5,1.2298585078611214e-06,9.489725326638063e-07,1.451712503157259e-07,1.4361725700190973e-07,4.082537964237915e-06,0.007421875,4.082537964237915e-06,0.3910670827936049,-0.000334465082826807,-1.4448303309244279e-06,0.39106356774466927,-0.0003379801317624498,-1.4590077501916432e-06,0.5925925925925926,0.07828030957528635
47,0.21875,0.5,1.2249729374026425e-06,9.420326210277935e-07,1.4512937367220215e-07,1.6887940946378258e-07,4.150430493679392e-06,0.00703125,4.150430493679392e-06,0.39013145226806845,-0.0003403927177612065,-1.4622268209454425e-06,0.39012799565804623,-0.0003438493277834187,-1.4760555764383463e-06,0.6037037037037037,0.07809436899716593
48,0.234375,0.5,1.2197785072251238e-06,9.354916870376366e-07,1.4508935914363438e-07,1.792156665635352e-07,4.247334491467602e-06,0.008984375,4.247334491467602e-06,0.3892050432610984,-0.00034591850331383567,-1.477732155548482e-06,0.38920154866520296,-0.00034941309920927255,-1.4916609061364349e-06,0.6148148148148148,0.07791019235288245
49,0.25,0.5,1.2069893165716393e-06,9.304780264642242e-07,1.4505056849660508e-07,1.684986591574556e-07,4.307434898099561e-06,0.0078125,4.307434898099561e-06,0.3882866791068205,-0.0003519701987181323,-1.4954602681841193e-06,0.38828328865298534,-0.00035536065255331595,-1.508857465786173e-06,0.6185185185185185,0.07772772986110774
50,0.265625,0.5,1.1966616136209437e-06,9.250438811562952e-07,1.4501417205051873e-07,1.609902123354389e-07,4.385655708620106e-06,0.008203125,4.385655708620106e-06,0.38737465527332127,-0.00035788814217779796,-1.5124089302026426e-06,0.3873713263158039,-0.0003612170996951658,-1.5255139991989398e-06,0.6185185185185185,0.07754650868309981
51,0.28125,0.5,1.1887904511921318e-06,9.2012932381736e-07,1.449799805078517e-07,1.6339221330030022e-07,4.458238268554958e-06,0.00859375,4.458238268554958e-06,0.38648123672335044,-0.0003637955111793767,-1.5290779797814372e-06,0.3864779498116272,-0.0003670824229026204,-1.5419972010595516e-06,0.6185185185185185,0.07736900644690596
52,0.296875,0.5,1.1825292205757167e-06,9.151498429603205e-07,1.4494189485153743e-07,1.6957792746746455e-07,4.536403803433251e-06,0.008203125,4.536403803433251e-06,0.3855959918414934,-0.0003695273648877673,-1.5450480667410032e-06,0.3855926635397008,-0.00037285566668038284,-1.5580832235463009e-06,0.6296296296296297,0.07719310384127623
53,0.3125,0.5,1.1758784680301892e-06,9.098729513476559e-07,1.4490720207346767e-07,1.735831826183993e-07,4.616615176761172e-06,0.008984375,4.616615176761172e-06,0.3847171410228238,-0.0003750640560987728,-1.5600773106853112e-06,0.38471369368224917,-0.0003785113966733866,-1.5735785719398626e-06,0.6333333333333333,0.0770184410157845
54,0.328125,0.5,1.161484537302696e-06,9.041785072492259e-07,1.4486365376182554e-07,1.530496413586907e-07,4.681938060143508e-06,0.0078125,4.681938060143507e-06,0.3838494660333715,-0.00038111448049604757,-1.577165515101518e-06,0.38384606182806236,-0.0003845186858051908,-1.590431520343699e-06,0.6370370370370371,0.0768461161027735
55,0.34375,0.5,1.153638721378808e-06,8.996553895886087e-07,1.448316950269793e-07,1.5076019461101285e-07,4.757639281430061e-06,0.007421875,4.757639281430061e-06,0.38298909985047624,-0.0003870600747495345,-1.5936277337835563e-06,0.3829857041689332,-0.0003904557562925959,-1.606857160785138e-06,0.6370370370370371,0.07667523198504515
56,0.359375,0.5,1.149456175258596e-06,8.939731931621686e-07,1.4479355348331352e-07,1.6072025435744012e-07,4.8453935151665585e-06,0.007421875,4.8453935151665585e-06,0.38214121452173266,-0.00039301600518681923,-1.610216777073539e-06,0.382137827213305,-0.00039640331361445735,-1.6233460976990241e-06,0.6407407407407407,0.0765068461053839
57,0.375,0.5,1.1351427513635494e-06,8.900442741257417e-07,1.447548905614837e-07,1.3495514693948326e-07,4.908432093395337e-06,0.007116815476190476,4.908432093395337e-06,0.3813026700994962,-0.0003993663540842185,-1.6282790629159965e-06,0.38129943699081037,-0.000402599462770048,-1.6407475462251893e-06,0.6407407407407407,0.07634040729071608
58,0.390625,0.5,1.1360368531725838e-06,8.848931696329204e-07,1.4471877188494453e-07,1.5855665956444453e-07,5.006351427688555e-06,0.007421875,5.006351427688555e-06,0.38047024578027333,-0.0004054321507298564,-1.6452305966288571e-06,0.38046709467267975,-0.0004085832583234361,-1.657319444401935e-06,0.6407407407407407,0.07617513558620065
59,0.40625,0.5,1.1243695737288382e-06,8.799942341100049e-07,1.446848479224915e-07,1.4297256243139475e-07,5.07351637149662e-06,0.006640625,5.07351637149662e-06,0.37964388869223264,-0.0004116404669663454,-1.6626492352866105e-06,0.37964088037533966,-0.00041464878385932824,-1.6741445005542745e-06,0.6444444444444445,0.07601110583183979
60,0.421875,0.5,1.1184199379174554e-06,8.769523770916104e-07,1.446603351124192e-07,1.3896286924768392e-07,5.156625487238954e-06,0.006726190476190476,5.156625487238954e-06,0.3788350691050241,-0.000417437902272888,-1.678168245300741e-06,0.3788319395491982,-0.00042056745809881946,-1.690147036748058e-06,0.6481481481481481,0.07585050140145941
61,0.4375,0.5,1.1123114181886212e-06,8.714704677667558e-07,1.4461624868337928e-07,1.454403381737922e-07,5.224795867273945e-06,0.006726190476190476,5.2247958672739456e-06,0.37802453324179985,-0.0004237101382962294,-1.6956559799448595e-06,0.37802145130831116,-0.0004267920717849205,-1.7073775854423937e-06,0.6481481481481481,0.07568964867601921
62,0.453125,0.5,1.1100193031606857e-06,8.666658139702333e-07,1.4458040578395568e-07,1.5503180150334798e-07,5.317904893990224e-06,0.006640625,5.317904893990224e-06,0.377223395993051,-0.0004297561487129342,-1.7122883817366355e-06,0.3772203696242996,-0.00043278251746431406,-1.7237653461699273e-06,0.6518518518518519,0.07553063042835279
63,0.46875,0.5,1.1067868544768716e-06,8.638366688513133e-07,1.4454922313330694e-07,1.6730842481568405e-07,5.382890696019529e-06,0.00703125,5.382890696019529e-06,0.37643485858498626,-0.00043607014332069927,-1.729841342216717e-06,0.37643194718723016,-0.00043898154107679943,-1.7408327951402695e-06,0.6555555555555556,0.07537418574566139
64,0.484375,0.5,1.100078661310719e-06,8.589747531149697e-07,1.4451485943294386e-07,1.634709553110852e-07,5.463026803702094e-06,0.00625,5.463026803702094e-06,0.37565536141723765,-0.00044223168562340653,-1.7466766771435786e-06,0.37565250045013504,-0.00044509265272602017,-1.7574653906732816e-06,0.6592592592592592,0.07521951862057222
65,0.5,0.5,1.096540876510482e-06,8.551728550031145e-07,1.4448369370361228e-07,1.7493539468957722e-07,5.529787534847241e-06,0.00625,5.529787534847241e-06,0.37488494540668393,-0.00044833399300325816,-1.7631515691057397e-06,0.3748820313201918,-0.00045124807949536994,-1.7741180512927677e-06,0.6666666666666666,0.07506665587993744
66,0.515625,0.5,1.0948234836509878e-06,8.505900428539546e-07,1.444478632835016e-07,1.8131327677954872e-07,5.630096829431609e-06,0.005859375,5.630096829431609e-06,0.3741180126872855,-0.0004543443878526898,-1.7793792033776127e-06,0.3741150857643159,-0.00045727131082229366,-1.7903597479431268e-06,0.6703703703703704,0.07491447141502763
67,0.53125,0.5,1.0820384952533153e-06,8.467287428320074e-07,1.4441468617685949e-07,1.5844685324255346e-07,5.68802381708717e-06,0.005859375,5.68802381708717e-06,0.373354608990728,-0.0004606793798042075,-1.7969285998412077e-06,0.37335181016616725,-0.00046347820436493103,-1.8073739262446141e-06,0.6703703703703704,0.07476305767410643
68,0.546875,0.5,1.0862417593540854e-06,8.435706317934143e-07,1.4438337008478545e-07,1.8421437447109587e-07,5.789855676898037e-06,0.00625,5.789855676898037e-06,0.3726049210099436,-0.0004668850693057558,-1.813784184711881e-06,0.37260215941066965,-0.00046964666857968185,-1.8240663053563757e-06,0.6703703703703704,0.07461436121584987
69,0.5625,0.5,1.080697220071568e-06,8.39852166873979e-07,1.443535414608577e-07,1.7250390038072924e-07,5.889370548972876e-06,0.00625,5.889370548972876e-06,0.3718631710852507,-0.00047292999630926813,-1.8299646529377285e-06,0.3718604102779659,-0.00047569080359405325,-1.8402703259999976e-06,0.6703703703703704,0.074467220216312
70,0.578125,0.5,1.0774277001494661e-06,8.35038567712193e-07,1.4430954721056786e-07,1.8793510313003681e-07,5.947330716322658e-06,0.006640625,5.947330716322658e-06,0.3711273005538756,-0.00047913886102918246,-1.8469570687758567e-06,0.37112463015894936,-0.00048180925595542323,-1.8568229535113304e-06,0.6703703703703704,0.07432128788298095
71,0.59375,0.5,1.0776064358453522e-06,8.316577150962154e-07,1.4427804859047567e-07,1.9096846299913958e-07,6.063382819871348e-06,0.006640625,6.063382819871348e-06,0.3703904947181103,-0.00048498835129628937,-1.8624317899388091e-06,0.3703877738051648,-0.00048770926424179795,-1.8724681373746073e-06,0.6703703703703704,0.07417509661388132
72,0.609375,0.5,1.0739601115153023e-06,8.291132133976679e-07,1.442461888182575e-07,2.0157912447426458e-07,6.117929601021463e-06,0.006640625,6.117929601021463e-06,0.3696690271257432,-0.0004917913664509443,-1.8813933570749038e-06,0.3696665845951742,-0.0004942338970199134,-1.8903618395886708e-06,0.674074074074074,0.07403216369843882
73,0.625,0.5,1.068430933757563e-06,8.247111542784703e-07,1.4421453783524613e-07,1.9289362657725923e-07,6.208067581117933e-06,0.00625,6.208067581117933e-06,0.36895828309407097,-0.0004979777807090358,-1.8980050812779695e-06,0.36895581914736164,-0.0005004417274183659,-1.9069899863143665e-06,0.6703703703703704,0.073891252174956
74,0.640625,0.5,1.0670317182924794e-06,8.217054208862508e-07,1.4418162274423247e-07,1.9524404186715277e-07,6.305539701241707e-06,0.006640625,6.305539701241707e-06,0.36825167770834066,-0.0005042580483790582,-1.914830419108798e-06,0.36824928970668996,-0.0005066460500297576,-1.92357288227214e-06,0.6703703703703704,0.07375118715134395
75,0.65625,0.5,1.0522503149976162e-06,8.177579954247297e-07,1.4414816351587058e-07,1.5654177269379227e-07,6.374133285896271e-06,0.0046875,6.374133285896271e-06,0.36754423132173897,-0.0005104364094102865,-1.9314337150468878e-06,0.3675418717065661,-0.0005127960245831509,-1.9400325500018903e-06,0.674074074074074,0.07361093354622984
76,0.671875,0.5,1.0532273902228507e-06,8.15208313143111e-07,1.4412082969768107e-07,1.7050906683815057e-07,6.462787133101002e-06,0.00546875,6.462787133101002e-06,0.36684961388259396,-0.000516597109085748,-1.947838638782795e-06,0.36684723331604446,-0.000518977675635246,-1.956512151926452e-06,0.6777777777777778,0.07347324219833594
77,0.6875,0.5,1.055050286052728e-06,8.117606334765808e-07,1.4409058732051084e-07,1.9548680094355706e-07,6.534411090725561e-06,0.00625,6.534411090725561e-06,0.36616207691954644,-0.0005228380995792592,-1.964422289730877e-06,0.36615970179268403,-0.0005252132264416676,-1.973096013199293e-06,0.674074074074074,0.07333698300382513
78,0.703125,0.5,1.049232106486213e-06,8.084226556086516e-07,1.440543280502264e-07,1.8822828329412375e-07,6.6088636036854815e-06,0.00546875,6.6088636036854815e-06,0.36548120472632223,-0.0005294889705501626,-1.982482233387319e-06,0.36547902127533194,-0.0005316724215404522,-1.9904703815444786e-06,0.674074074074074,0.07320213873937448
79,0.71875,0.5,1.043228045244102e-06,8.053845871228952e-07,1.4402384915427072e-07,1.7356120881365738e-07,6.698061863327411e-06,0.00546875,6.698061863327411e-06,0.36480404717430287,-0.0005359390498249628,-1.9998508423575397e-06,0.3648019618061325,-0.0005380244179953309,-2.007467425778201e-06,0.674074074074074,0.07306799724482556
80,0.734375,0.5,1.0450037318493445e-06,8.017810909394005e-07,1.4398824451991061e-07,1.8706188478568101e-07,6.795237913028363e-06,0.00625,6.795237913028363e-06,0.36413891100411794,-0.0005423832684542385,-2.017142201247296e-06,0.36413701018926226,-0.0005442840833099205,-2.024138327157501e-06,0.6777777777777778,0.07293625885451444
