epoch,beta_obj,alpha,train_total_loss,train_traj_loss,train_semi_loss,train_energy_drop_loss,train_fixed_point_loss,train_active_energy_drop_rate,train_mean_rollout_flow_norm_sq,val_one_step_transported_final_energy,val_one_step_energy_delta_vs_identity,val_one_step_fixed_point_residual_delta_vs_identity,val_configured_transported_final_energy,val_configured_energy_delta_vs_identity,val_configured_fixed_point_residual_delta_vs_identity,val_accuracy,val_output_mse
11,0.0,0.5,6.784403075575654e-06,1.4724139517485797e-06,3.6761334660105475e-07,2.0388142603748507e-05,2.1495347288994724e-06,0.22934895833333332,2.1495347288994724e-06,0.44234369567208554,-0.0002903639291396698,-1.594515542585102e-06,0.44233912552869153,-0.0002949340725336702,-1.6187440780036629e-06,0.24814814814814815,0.08852681192024504
12,0.0,0.5,6.726600311205456e-06,1.454856156558556e-06,3.6750279735875965e-07,2.0223547179014805e-05,2.1585735989319888e-06,0.22296502976190474,2.1585735989319888e-06,0.4414916532714283,-0.00029063323698086396,-1.5946688419926668e-06,0.4414871942424463,-0.00029509226596285965,-1.6181328448522218e-06,0.26666666666666666,0.08835645730168183
13,0.0,0.5,6.749728084899653e-06,1.436098117622049e-06,3.6738245813974495e-07,2.0387985897669194e-05,2.1663349286030663e-06,0.2216964285714286,2.1663349286030663e-06,0.44064954431197995,-0.000291288640935472,-1.5962993326636664e-06,0.4406452914535479,-0.00029554149936750207,-1.618529295765173e-06,0.2777777777777778,0.08818816659058308
14,0.0,0.5,6.701062048694579e-06,1.4221935427641412e-06,3.6728299928100166e-07,2.0239301702759374e-05,2.1904308024059515e-06,0.21416294642857142,2.1904308024059515e-06,0.4398211640567025,-0.00029173284498185126,-1.5963705822437412e-06,0.43981712066457573,-0.0002957762371086359,-1.6173312097818857e-06,0.29259259259259257,0.08802257938033688
15,0.0,0.5,6.726057257285331e-06,1.404154126858566e-06,3.671655710925033e-07,2.0411767748994918e-05,2.1896119317803684e-06,0.21531250000000002,2.1896119317803684e-06,0.4389989303624257,-0.0002927545199328807,-1.598971186820452e-06,0.4389952483864758,-0.0002964364958827903,-1.6178810028968373e-06,0.3037037037037037,0.08785833697647172
16,0.0,0.5,6.705361991283387e-06,1.3885421829299895e-06,3.6706794146707685e-07,2.0389332930789678e-05,2.1948657565597806e-06,0.21001488095238097,2.1948657565597806e-06,0.4381828784785181,-0.0002928961513556927,-1.59646869682151e-06,0.4381793292262501,-0.00029644540362372407,-1.6145822065371195e-06,0.32592592592592595,0.08769515492597477
17,0.0,0.5,6.702496710620515e-06,1.3712770332487006e-06,3.6696261896230526e-07,2.0439958857356886e-05,2.2122996303259295e-06,0.2020796130952381,2.2122996303259295e-06,0.437373596184205,-0.0002934672895503754,-1.5957827999405513e-06,0.4373701915784714,-0.00029687189528398994,-1.6130443815349593e-06,0.3333333333333333,0.08753341269475108
18,0.0,0.5,6.694940581106249e-06,1.3566675973186798e-06,3.668533935047599e-07,2.0458102912078564e-05,2.2374725576792777e-06,0.19890625,2.2374725576792777e-06,0.43657505752566445,-0.0002942155292545712,-1.5955741652434947e-06,0.43657182253491583,-0.00029745052000318406,-1.6118521590451464e-06,0.34074074074074073,0.0873738546109838
19,0.0,0.5,6.703756918231211e-06,1.3405922382660678e-06,3.6676144103794784e-07,2.0555801536116873e-05,2.2421429593592468e-06,0.19613467261904763,2.2421429593592468e-06,0.43577767116898397,-0.00029472331397722984,-1.5938834165653065e-06,0.4357744036546019,-0.0002979908283592958,-1.6102659420122066e-06,0.34814814814814815,0.08721447889659224
20,0.0,0.5,6.744772897383714e-06,1.322877596515398e-06,3.6664554824087496e-07,2.0785031918294703e-05,2.256373212946392e-06,0.19565848214285714,2.2563732129463924e-06,0.43498228173531034,-0.0002961919580735106,-1.5967472219935116e-06,0.43497923607205286,-0.0002992376213309944,-1.6118921716635007e-06,0.3592592592592593,0.08705569473867678
21,0.0,0.5,6.691524028945314e-06,1.3117577245504186e-06,3.6656092499667687e-07,2.060530945471289e-05,2.2843894071667205e-06,0.1930580357142857,2.2843894071667205e-06,0.43419269259529614,-0.0002969391307360847,-1.5956775272297282e-06,0.43418987469803605,-0.00029975702799617254,-1.6095062664640716e-06,0.37037037037037035,0.08689792634520645
22,0.0,0.5,6.702665025926945e-06,1.2945601314012378e-06,3.664498640676783e-07,2.071482865536003e-05,2.29397730685699e-06,0.1919345238095238,2.29397730685699e-06,0.43340833250428973,-0.000297990334308329,-1.5958250685137686e-06,0.43340572703250513,-0.00030059580609292924,-1.6084560517010712e-06,0.37777777777777777,0.0867412645677196
23,0.0,0.5,6.63529384008642e-06,1.2805565418889146e-06,3.663470536996352e-07,2.0494344750145126e-05,2.3115111066122334e-06,0.19148437499999998,2.3115111066122334e-06,0.4326283973038359,-0.0002998819923295537,-1.599873040162268e-06,0.4326261495106549,-0.0003021297855105298,-1.610571194505221e-06,0.3925925925925926,0.08658565585923308
24,0.0,0.5,6.598264643186087e-06,1.265875885441876e-06,3.662539130540009e-07,2.0397179062931933e-05,2.330939920112275e-06,0.189921875,2.330939920112275e-06,0.43185773297595553,-0.0003011342285247909,-1.600331463566892e-06,0.43185538640950044,-0.00030348079497988234,-1.6115088109682342e-06,0.4,0.08643177344089606
25,0.0,0.5,6.579904367474812e-06,1.2522089469179289e-06,3.661451824058557e-07,2.0362655167101004e-05,2.37031628781632e-06,0.18797991071428571,2.37031628781632e-06,0.4310898550279266,-0.0003022602871354807,-1.6001249063244175e-06,0.4310875820193148,-0.00030453329574731125,-1.6108278993980508e-06,0.4111111111111111,0.08627842306301242
26,0.0,0.5,6.522209954961266e-06,1.2414285052767054e-06,3.660595871576174e-07,2.0163887351854376e-05,2.3980961172096747e-06,0.18617187500000001,2.3980961172096747e-06,0.4303313378218075,-0.0003034304063821436,-1.5998475436168277e-06,0.4303291886637083,-0.0003055795644813508,-1.6098246138093015e-06,0.4185185185185185,0.08612695364563794
27,0.0,0.5,6.500746366619117e-06,1.226896994214208e-06,3.659595889831149e-07,2.012709825211361e-05,2.4207480937650637e-06,0.18508556547619048,2.4207480937650633e-06,0.4295728008768452,-0.00030473378688028463,-1.6000941946179648e-06,0.4295708933005661,-0.00030664136315938784,-1.6087231924398547e-06,0.4222222222222222,0.0859755069327451
28,0.0,0.5,6.436424480663902e-06,1.2139557030993401e-06,3.6586598557761784e-07,1.9912586404897597e-05,2.4432217634016393e-06,0.18160714285714286,2.4432217634016393e-06,0.4288234497242473,-0.0003061224890795189,-1.6002869953287454e-06,0.4288213940754623,-0.0003081781378644899,-1.6096664666525814e-06,0.43333333333333335,0.08582591444266537
29,0.0,0.5,6.388948569635033e-06,1.2003874364591994e-06,3.657620382452356e-07,1.9763331261859523e-05,2.477283177109521e-06,0.1810342261904762,2.477283177109521e-06,0.4280715973396061,-0.00030828101504359884,-1.6043045622915583e-06,0.42806981387065934,-0.0003100644839903466,-1.6122464912537429e-06,0.4444444444444444,0.08567597567092994
30,0.0,0.5,6.326235558826114e-06,1.1899778158900562e-06,3.6567111746351887e-07,1.9542245515448385e-05,2.506963640739614e-06,0.17886160714285715,2.506963640739614e-06,0.4273251891613849,-0.00031000230529831807,-1.6059001281219234e-06,0.4273237708601956,-0.0003114206064876446,-1.6118988555032074e-06,0.4444444444444444,0.08552703829333665
31,0.0,0.5,6.250941917609794e-06,1.1774519600651834e-06,3.655790060208529e-07,1.9279038186461212e-05,2.5373041092930736e-06,0.1759188988095238,2.5373041092930736e-06,0.42658978580948503,-0.00031156975634133444,-1.6065375333683461e-06,0.426588202299749,-0.0003131532660773928,-1.6133615101376886e-06,0.44814814814814813,0.08538027111316528
32,0.0,0.5,6.1372655303899e-06,1.1670514665982377e-06,3.654907988041416e-07,1.885177864794711e-05,2.5726940180488493e-06,0.1766889880952381,2.5726940180488493e-06,0.42585877878533523,-0.0003133289992696131,-1.6080078096584668e-06,0.4258572531740885,-0.00031485461051633523,-1.6144992191447437e-06,0.45925925925925926,0.08523442155692097
33,0.0,0.5,6.111884654544028e-06,1.155001783978584e-06,3.653891032447414e-07,1.8785986613217008e-05,2.603862172611926e-06,0.17496651785714284,2.603862172611926e-06,0.42513318401279976,-0.00031551297734833117,-1.6113876588539331e-06,0.42513179692999203,-0.00031690006015605565,-1.617144442882468e-06,0.4740740740740741,0.08508973939802962
34,0.0,0.5,5.974035914039766e-06,1.1447195313156922e-06,3.6530059397531275e-07,1.8265965299414446e-05,2.6282505787046153e-06,0.17534598214285715,2.6282505787046153e-06,0.4244072708908963,-0.00031756081050443585,-1.6141323783388291e-06,0.4244063000014921,-0.00031853169990864183,-1.6176926091156848e-06,0.4740740740740741,0.08494496634028015
35,0.0,0.5,5.907597647454173e-06,1.1353939512688145e-06,3.652172090668314e-07,1.8018088623073817e-05,2.6768154041690368e-06,0.17023065476190474,2.6768154041690368e-06,0.42369570316091487,-0.00031973201493729064,-1.6172075823772127e-06,0.4236949188831475,-0.00032051629270468673,-1.6197849281241654e-06,0.4703703703703704,0.08480308703517044
36,0.0,0.5,5.868146046301262e-06,1.1228375050409535e-06,3.651195877164236e-07,1.7896879156661407e-05,2.7108875209495762e-06,0.1700111607142857,2.7108875209495762e-06,0.4229825911866408,-0.0003217279830456943,-1.619355269738879e-06,0.42298190859734,-0.0003224105723464987,-1.6213788929908925e-06,0.4703703703703704,0.0846608638339373
37,0.0,0.5,5.781648413562619e-06,1.112968291160491e-06,3.650286531333279e-07,1.7576818992297495e-05,2.7447537432775392e-06,0.16559151785714285,2.7447537432775392e-06,0.4222764885104847,-0.00032356461213994825,-1.6205781226586336e-06,0.42227579424275163,-0.0003242588798730295,-1.6226376466194309e-06,0.4703703703703704,0.08452001062452494
38,0.0,0.5,5.665897529967116e-06,1.1042427959200926e-06,3.64948613977208e-07,1.7134315407097828e-05,2.7807588227256595e-06,0.16445684523809523,2.7807588227256595e-06,0.4215697186044606,-0.00032546988440446123,-1.6220754496424706e-06,0.4215692391073044,-0.0003259493815606085,-1.623037997468583e-06,0.48148148148148145,0.08437903769777301
39,0.0,0.5,5.557653052537197e-06,1.093266752471264e-06,3.648516846572098e-07,1.672481461591023e-05,2.8318264608837544e-06,0.16628720238095238,2.8318264608837544e-06,0.4208741302749121,-0.00032764222631676,-1.6246874162965572e-06,0.4208737649585255,-0.00032800754270334576,-1.6250814631646362e-06,0.48518518518518516,0.08424035450024578
40,0.0,0.5,5.471583371302264e-06,1.084828362688844e-06,3.647680195640506e-07,1.6399116048174495e-05,2.8697599656979704e-06,0.1631622023809524,2.8697599656979704e-06,0.42017861459787126,-0.0003299444018944331,-1.6278824450064475e-06,0.4201783761930428,-0.00033018280672286737,-1.6276499935345581e-06,0.48518518518518516,0.08410171179995314
41,0.0,0.5,5.3947529458319374e-06,1.075442912755339e-06,3.6468164911927966e-07,1.6113161579400104e-05,2.9101963822657277e-06,0.1615997023809524,2.9101963822657273e-06,0.419486083270896,-0.0003322697491840998,-1.6311663069443563e-06,0.4194863048385531,-0.00033204818152698934,-1.6286306373183726e-06,0.4925925925925926,0.08396367060401602
42,0.0,0.5,5.272464495471166e-06,1.0645922440215127e-06,3.645917342013006e-07,1.5654182244380377e-05,2.9432669035455953e-06,0.1591108630952381,2.9432669035455953e-06,0.4188003303918849,-0.000335163929797766,-1.6370715222913698e-06,0.41880059290378857,-0.00033490141789410677,-1.6343166150228872e-06,0.4962962962962963,0.08382709886433654
43,0.0,0.5,5.154394924499891e-06,1.0575689966542383e-06,3.64508208606339e-07,1.5188998241245213e-05,2.9957636753434937e-06,0.15929315476190475,2.9957636753434937e-06,0.41811674593444115,-0.00033783165725420616,-1.6416947548876602e-06,0.4181172874496556,-0.00033729014203975893,-1.637633824408917e-06,0.5,0.08369091551833907
44,0.0,0.5,5.0733735954402365e-06,1.0498283220447548e-06,3.644178725028996e-07,1.4878126478156973e-05,3.0401365385623885e-06,0.15699776785714287,3.0401365385623885e-06,0.41743956377246616,-0.00034063151500696165,-1.646867989517234e-06,0.417440663714707,-0.00033953157276611634,-1.6400880333958853e-06,0.5037037037037037,0.08355603905749463
45,0.0,0.5,4.9809984179545425e-06,1.0414661873567584e-06,3.6434319071338314e-07,1.4520991912634506e-05,3.0928425243915816e-06,0.1545796130952381,3.0928425243915816e-06,0.41677345428478396,-0.0003425479060936154,-1.6479460664956989e-06,0.41677436262677986,-0.0003416395640977177,-1.642098636875193e-06,0.5074074074074074,0.08342320043817551
46,0.0,0.5,4.87660132233987e-06,1.0336046781972697e-06,3.642481722927009e-07,1.411442936294562e-05,3.1438930340619567e-06,0.15466517857142856,3.1438930340619567e-06,0.41610772986392697,-0.00034525106048294285,-1.6526403766060893e-06,0.41610915184746233,-0.00034382907694757714,-1.6442826589742972e-06,0.5111111111111111,0.08329059618488198
47,0.0,0.5,4.7648429729613e-06,1.0247633445040716e-06,3.641812869057725e-07,1.3690304510714498e-05,3.175035007786046e-06,0.15260416666666668,3.175035007786046e-06,0.4154456923709141,-0.00034724994592572056,-1.6539766918239403e-06,0.415446627618224,-0.00034631469861584607,-1.6479989391387573e-06,0.5185185185185185,0.08315858846336797
48,0.0,0.5,4.589269859916162e-06,1.016745585152014e-06,3.6408653155685607e-07,1.2997869387685392e-05,3.2305692784279953e-06,0.1454985119047619,3.2305692784279953e-06,0.41478490703921406,-0.00035014880210865185,-1.6595567046354804e-06,0.41478618023529706,-0.0003488756060256448,-1.6519427889871805e-06,0.5185185185185185,0.08302701116826454
49,0.0,0.5,4.505419028588995e-06,1.00926414933647e-06,3.6400900674758147e-07,1.2676114592774477e-05,3.2712623105890506e-06,0.14419270833333334,3.2712623105890506e-06,0.4141285117301843,-0.000352963590434463,-1.6646348195408097e-06,0.41412993430705736,-0.000351541013561385,-1.656326196469547e-06,0.5185185185185185,0.08289629506412374
50,0.0,0.5,4.38955475404328e-06,1.0032301333927452e-06,3.639333450835296e-07,1.2210023963139893e-05,3.33818629865561e-06,0.14186011904761903,3.33818629865561e-06,0.4134829908385418,-0.0003555052967771366,-1.6682610682279336e-06,0.4134845362063899,-0.0003539599289290041,-1.65940895757537e-06,0.5148148148148148,0.08276769922706378
51,0.0,0.5,4.324394160895091e-06,9.951820328135852e-07,3.638453572910739e-07,1.1961276006495922e-05,3.3889312645752516e-06,0.13635416666666667,3.3889312645752516e-06,0.4128361933842369,-0.00035834969500603275,-1.6732784786943915e-06,0.41283814668118346,-0.00035639639805945533,-1.6625528955027495e-06,0.5148148148148148,0.08263890861584858
52,0.0,0.5,4.226657378616011e-06,9.878179603051184e-07,3.637652633477676e-07,1.1581231915978202e-05,3.4353143931634244e-06,0.13552455357142856,3.4353143931634244e-06,0.4121924258778683,-0.0003613883869804102,-1.6792129970031005e-06,0.4121945114707448,-0.00035930279410389954,-1.667932859211464e-06,0.5185185185185185,0.08251076285296974
53,0.0,0.5,4.130148552962758e-06,9.79738838548615e-07,3.6368192158415454e-07,1.1212602297495822e-05,3.472591400401881e-06,0.1337797619047619,3.472591400401881e-06,0.41155098284030084,-0.0003643063370662447,-1.6845665616959206e-06,0.41155292386237546,-0.0003623653149916195,-1.6740035705824533e-06,0.5222222222222223,0.08238305783547342
54,0.0,0.5,3.9711206105000484e-06,9.744606995418648e-07,3.636086902556594e-07,1.0574182063634718e-05,3.5311439504950394e-06,0.12485491071428571,3.5311439504950394e-06,0.410916565057001,-0.0003671474437245137,-1.689671772419813e-06,0.41091898558142875,-0.00036472691929678724,-1.6768938458566404e-06,0.5296296296296297,0.0822567425001451
55,0.0,0.5,3.90802204785814e-06,9.66909256619277e-07,3.635266474079538e-07,1.0328416669620476e-05,3.5900862383374312e-06,0.12003348214285714,3.5900862383374312e-06,0.41029125079191586,-0.0003700150427986548,-1.694843388466271e-06,0.4102934231591041,-0.00036784267561040807,-1.683134557723461e-06,0.5333333333333333,0.0821322531669429
56,0.0,0.5,3.818335396774743e-06,9.63127497735049e-07,3.6345611807568494e-07,9.962103917930302e-06,3.646819195571183e-06,0.11695684523809524,3.646819195571183e-06,0.4096686736530589,-0.00037285338048642647,-1.6997811881020787e-06,0.40967131770753484,-0.0003702093260105066,-1.685908970640071e-06,0.5370370370370371,0.08200830540670907
57,0.0,0.5,3.7466493944735593e-06,9.551450477317488e-07,3.633795799424599e-07,9.692960070692627e-06,3.6826432906865416e-06,0.11447916666666666,3.6826432906865416e-06,0.4090493698760428,-0.00037553608075374667,-1.704171047967832e-06,0.4090518839844478,-0.00037302197234873047,-1.6909746790612216e-06,0.5333333333333333,0.0818849811913593
58,0.0,0.5,3.6075385111393427e-06,9.492523577180133e-07,3.632975253527329e-07,9.132172345329919e-06,3.752430670888492e-06,0.10792410714285713,3.752430670888492e-06,0.4084327768639048,-0.00037909757859161397,-1.7121616237156722e-06,0.40843566258900765,-0.0003762118534887393,-1.697350221990454e-06,0.5333333333333333,0.08176237488849929
59,0.0,0.5,3.542722131926597e-06,9.418756799836764e-07,3.632184520160265e-07,8.886644449039275e-06,3.7918533968310198e-06,0.10497023809523809,3.7918533968310198e-06,0.40781269605978177,-0.00038242315947562,-1.7192244345745644e-06,0.4078157773904236,-0.0003793418288338124,-1.7035973258674054e-06,0.5370370370370371,0.08163902384385148
60,0.0,0.5,3.480285822424907e-06,9.373024579802043e-07,3.63148630961908e-07,8.630790007534187e-06,3.852858625611562e-06,0.10102678571428572,3.852858625611562e-06,0.407203515142891,-0.0003853633930096523,-1.7244414175928118e-06,0.40720643343688523,-0.000382445099015416,-1.7095974677592066e-06,0.5444444444444444,0.08151777570718013
61,0.0,0.5,3.389222035209125e-06,9.334687694770356e-07,3.6307479828739486e-07,8.259082509780292e-06,3.909826382870164e-06,0.10367559523809525,3.909826382870164e-06,0.40660026160298557,-0.0003889009383203357,-1.7321858008274176e-06,0.40660385942752353,-0.0003853031137823759,-1.7143862452471481e-06,0.5444444444444444,0.08139783250826117
62,0.0,0.5,3.3286762881277177e-06,9.264796966347437e-07,3.6300271471364326e-07,8.018136808154567e-06,3.976623894543324e-06,0.0983779761904762,3.976623894543324e-06,0.40599696372558663,-0.00039154557856785344,-1.7362870097120697e-06,0.40600023726887374,-0.0003882720352807456,-1.7200296095215171e-06,0.5555555555555556,0.0812777018608309
63,0.0,0.5,3.242541469445811e-06,9.227005192250833e-07,3.629294557425276e-07,7.666843693864583e-06,4.03130026754582e-06,0.10002604166666666,4.03130026754582e-06,0.4053985006140788,-0.00039480911243905403,-1.7428020456956709e-06,0.4054023570402273,-0.0003909526862905244,-1.7240635957491764e-06,0.5518518518518518,0.08115866194530356
64,0.0,0.5,3.1584304380355464e-06,9.159195461649869e-07,3.628576274716235e-07,7.33179809794251e-06,4.095613673849321e-06,0.09586309523809525,4.095613673849321e-06,0.4048054925939781,-0.0003979843887174095,-1.7490828759623587e-06,0.404809233847282,-0.00039424313541347455,-1.7309373640768194e-06,0.5555555555555556,0.0810406953965391
65,0.0,0.5,3.0596691056737213e-06,9.098214954369825e-07,3.6277147430528747e-07,6.9377476713182475e-06,4.1541069240717664e-06,0.09212797619047619,4.1541069240717664e-06,0.40421451726445,-0.0004015052102117611,-1.756805164428865e-06,0.4042181847983953,-0.00039783767626649924,-1.73904884719783e-06,0.5666666666666667,0.08092320449493236
66,0.0078125,0.5,3.0524681979110523e-06,9.054530880719985e-07,3.6271454962293136e-07,6.922705060968797e-06,4.20578989428488e-06,0.08840401785714286,4.2057898942848805e-06,0.40362482013075585,-0.0004040140212041021,-1.7603586236146203e-06,0.4036281756055846,-0.00040065854637533205,-1.7440952147455954e-06,0.5740740740740741,0.08080576683039198
67,0.015625,0.5,2.926259940972721e-06,9.004446027090151e-07,3.6263171319048414e-07,6.426715816924067e-06,4.2753971043141605e-06,0.08643973214285713,4.2753971043141605e-06,0.40303760390020843,-0.00040776441847739653,-1.7690196531882458e-06,0.4030411052052859,-0.0004042631133999164,-1.752150281056987e-06,0.5740740740740741,0.08068907366373716
68,0.0234375,0.5,2.8427896946667744e-06,8.963963958040194e-07,3.6256010587897964e-07,6.103327449234761e-06,4.3307322459918305e-06,0.08015252976190476,4.3307322459918305e-06,0.40245951409122116,-0.00041158528967871755,-1.7778849417543225e-06,0.40246311271834767,-0.0004079866625522066,-1.7606311483063443e-06,0.5777777777777777,0.08057421987617998
69,0.03125,0.5,2.8057492286753266e-06,8.92105337342327e-07,3.6249487459740753e-07,5.968786460130611e-06,4.379976032611254e-06,0.07906622023809524,4.379976032611254e-06,0.4018812419684244,-0.0004149336908731427,-1.784920306668609e-06,0.40188508168888054,-0.000411093970416998,-1.766669852892172e-06,0.5851851851851851,0.08045923513185951
70,0.0390625,0.5,2.738247246522652e-06,8.873662933579472e-07,3.6241829689085997e-07,5.705449114324448e-06,4.450244556955879e-06,0.07585565476190477,4.450244556955879e-06,0.4013092577543373,-0.00041838601763177774,-1.7923204969728457e-06,0.40131360403553945,-0.00041403973642961667,-1.7718819622840418e-06,0.5851851851851851,0.08034552875439381
71,0.046875,0.5,2.6877778623855866e-06,8.8298642775899e-07,3.6235701109473257e-07,5.508732795977095e-06,4.520127395384598e-06,0.07160714285714286,4.520127395384598e-06,0.40074482488722435,-0.00042151783300187207,-1.7983850621634823e-06,0.4007489840340121,-0.00041735868621411987,-1.7788699306828509e-06,0.5814814814814815,0.08023326854404524
72,0.0546875,0.5,2.6236236028753882e-06,8.784157735158597e-07,3.622765412035726e-07,5.261254390794306e-06,4.581205959280306e-06,0.06787202380952381,4.581205959280306e-06,0.40017673637779305,-0.0004253614982894227,-1.8072224531799999e-06,0.40018107818593923,-0.0004210196901432428,-1.7871046453751577e-06,0.5814814814814815,0.0801204195752165
73,0.0625,0.5,2.5763835054869374e-06,8.741701143864906e-07,3.622069100524139e-07,5.0798486896087016e-06,4.642489189691513e-06,0.06661458333333334,4.642489189691513e-06,0.3996186756509508,-0.0004283979087109646,-1.8130012741630983e-06,0.3996231871484256,-0.0004238864112361962,-1.7921233456138596e-06,0.5703703703703704,0.08000941471193236
74,0.0703125,0.5,2.543870990909202e-06,8.707043035327985e-07,3.621390565474107e-07,4.9537766709238455e-06,4.704810135741021e-06,0.06470982142857143,4.704810135741021e-06,0.3990610913245689,-0.00043211437564411037,-1.8213232231580859e-06,0.39906612476466874,-0.0004270809355442773,-1.7984046045258937e-06,0.5777777777777777,0.07989864114004261
75,0.078125,0.5,2.4847338839015534e-06,8.659388074603235e-07,3.6206889799162373e-07,4.724699930859938e-06,4.769849304034872e-06,0.06270833333333334,4.769849304034872e-06,0.39850189130015023,-0.0004358511583382185,-1.8298842671925762e-06,0.398506797316745,-0.0004309451417434662,-1.8075905217216281e-06,0.5814814814814815,0.0797875484916977
76,0.0859375,0.5,2.4436256593314514e-06,8.627491098554181e-07,3.6199071744961264e-07,4.565330817956335e-06,4.825777693343236e-06,0.05885044642857142,4.825777693343236e-06,0.39795695066854675,-0.00043916551834038975,-1.8368566378945857e-06,0.3979619268270681,-0.00043418935981903717,-1.8140529845934853e-06,0.5814814814814815,0.07967922323737743
77,0.09375,0.5,2.372182675478183e-06,8.582526552727794e-07,3.6193252124495743e-07,4.28013041664527e-06,4.9042742860919445e-06,0.05645833333333333,4.9042742860919445e-06,0.39740432792996805,-0.0004429026883698284,-1.8453255439304563e-06,0.3974091116435424,-0.0004381189747954539,-1.8235507815176429e-06,0.5851851851851851,0.07956944612366758
78,0.1015625,0.5,2.3246200678295923e-06,8.548447030786357e-07,3.618578995436849e-07,4.09339746314262e-06,4.964949711993197e-06,0.05324776785714286,4.964949711993197e-06,0.3968537221764967,-0.0004464783813951101,-1.853042048584623e-06,0.39685867362013194,-0.00044152693775989516,-1.8308826607009595e-06,0.5888888888888889,0.07946004011157837
79,0.109375,0.5,2.2951255699102925e-06,8.510366440602486e-07,3.617905120723371e-07,3.980721384553652e-06,5.0241987539780835e-06,0.04895089285714286,5.024198753978083e-06,0.3963056303680839,-0.0004506813202085347,-1.863295978563387e-06,0.3963108039227994,-0.0004455077654930695,-1.8402690176348518e-06,0.6037037037037037,0.07935126233765849
